file, author, a.occurenceRatio, a.referenceEntriesRatio, a.eldestRefDelta, a.newestRefDelta, a.firstOccurrenceRatio, isRealAuthor
../asiaccs-proceedings/combined/2011_p92-li.pdf,K. Shin,0.01904761904761905,0.03125,5,5,0.8643980073752993,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,W. Sun,0.01904761904761905,0.03125,5,5,0.8643980073752993,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,F. Shepherd,0.01904761904761905,0.03125,9,9,0.4275204236688883,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,G. Wilfong,0.01904761904761905,0.03125,9,9,0.4275204236688883,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,A. Jaggard,0.047619047619047616,0.03125,3,3,0.062151142672303546,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,R. Wright,0.047619047619047616,0.03125,3,3,0.062151142672303546,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,S. Halevi,0.047619047619047616,0.03125,3,3,0.062151142672303546,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,S. Goldberg,0.047619047619047616,0.03125,3,3,0.062151142672303546,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,V. Ramachandran,0.047619047619047616,0.03125,3,3,0.062151142672303546,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,J. Wu,0.01904761904761905,0.03125,1,1,0.5351076474039749,true
../asiaccs-proceedings/combined/2011_p92-li.pdf,X. Zhang,0.01904761904761905,0.03125,1,1,0.5351076474039749,true
../asiaccs-proceedings/combined/2011_p92-li.pdf,Q. Li,0.01904761904761905,0.03125,1,1,0.5351076474039749,true
../asiaccs-proceedings/combined/2011_p92-li.pdf,M. Sirbu,0.047619047619047616,0.03125,7,7,0.06063595781846413,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,Y. Rekhter,0.05714285714285714,0.03125,5,5,0.03169994132426618,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,T. Li,0.05714285714285714,0.03125,5,5,0.03169994132426618,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,S. Hares,0.05714285714285714,0.03125,5,5,0.03169994132426618,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,S. ltd,0.02857142857142857,0.03125,?,?,0.7551115591195631,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,A. Raghunathan,0.02857142857142857,0.03125,3,3,0.12335834896810506,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,N. Aaraj,0.02857142857142857,0.03125,3,3,0.12335834896810506,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,N. Jha,0.02857142857142857,0.03125,3,3,0.12335834896810506,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,N. Feamster,0.01904761904761905,0.03125,6,6,0.2529826831359923,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,E. Keller,0.01904761904761905,0.03125,2,2,0.12335834896810506,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,M. Caesar,0.01904761904761905,0.03125,2,2,0.12335834896810506,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,E. Sirer,0.01904761904761905,0.03125,5,5,0.2322205003986941,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,F. Schneider,0.01904761904761905,0.03125,5,5,0.2322205003986941,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,O. Kennedy,0.01904761904761905,0.03125,5,5,0.2322205003986941,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,P. Reynolds,0.01904761904761905,0.03125,5,5,0.2322205003986941,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,A. Shamir,0.02857142857142857,0.03125,27,27,0.556080460980637,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,L. Subramanian,0.047619047619047616,0.03125,7,7,0.061331435595523065,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,V. Roth,0.047619047619047616,0.03125,7,7,0.061331435595523065,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,I. Stoica,0.047619047619047616,0.03125,7,7,0.061331435595523065,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,G. Goodell,0.05714285714285714,0.03125,8,8,0.061331435595523065,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,A. Rubin,0.05714285714285714,0.03125,8,8,0.061331435595523065,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,X. Hu,0.01904761904761905,0.03125,4,4,0.22916635322791762,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,P. Maniatis,0.02857142857142857,0.03125,2,2,0.12335834896810506,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,R. Gummadi,0.02857142857142857,0.03125,2,2,0.12335834896810506,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,S. Ratnasamy,0.02857142857142857,0.03125,2,2,0.12335834896810506,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,D. Massey,0.01904761904761905,0.03125,5,5,0.2275414867528247,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,B. Zhang,0.01904761904761905,0.03125,5,5,0.2275414867528247,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,L. Zhang,0.01904761904761905,0.03125,5,5,0.2275414867528247,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,M. Lad,0.01904761904761905,0.03125,5,5,0.2275414867528247,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,D. Pei,0.01904761904761905,0.03125,5,5,0.2275414867528247,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,K. Seo,0.05714285714285714,0.03125,11,11,0.05784825552529827,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,C. Lynn,0.05714285714285714,0.03125,11,11,0.05784825552529827,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,S. Kent,0.05714285714285714,0.03125,11,11,0.05784825552529827,false
../asiaccs-proceedings/combined/2011_p92-li.pdf,K. Xu,?,?,?,?,?,true
../asiaccs-proceedings/combined/2011_p92-li.pdf,P. Lee,?,?,?,?,?,true
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,D. Jang,0.06172839506172839,0.05555555555555555,5,2,0.8094732023151631,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,C. Kruegel,0.07407407407407407,0.05555555555555555,6,5,0.8094732023151631,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,E. Kirda,0.07407407407407407,0.05555555555555555,6,5,0.8094732023151631,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,B. Crispo,0.1111111111111111,0.05555555555555555,2,1,0.17915274139644116,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,C. Giuffrida,0.1111111111111111,0.05555555555555555,2,1,0.17915274139644116,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,S. Ortolani,0.1111111111111111,0.05555555555555555,2,1,0.17915274139644116,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,V. Vapnik,0.04938271604938271,0.05555555555555555,17,10,0.31050325365422976,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,M. Winslett,0.024691358024691357,0.027777777777777776,2,2,0.8510022563029332,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,S. Bandhakavi,0.024691358024691357,0.027777777777777776,2,2,0.8510022563029332,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,S. King,0.024691358024691357,0.027777777777777776,2,2,0.8510022563029332,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,P. Madhusudan,0.024691358024691357,0.027777777777777776,2,2,0.8510022563029332,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,S. Lerner,0.024691358024691357,0.027777777777777776,2,2,0.8221281187665544,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,R. Jhala,0.024691358024691357,0.027777777777777776,2,2,0.8221281187665544,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,H. Shacham,0.024691358024691357,0.027777777777777776,2,2,0.8221281187665544,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,F. Leisch,0.024691358024691357,0.027777777777777776,9,9,0.31369150779896016,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,K. Hornik,0.024691358024691357,0.027777777777777776,9,9,0.31369150779896016,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,D. Meyer,0.024691358024691357,0.027777777777777776,9,9,0.31369150779896016,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,N. Freeman,0.024691358024691357,0.027777777777777776,1,1,0.09724992642490435,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,Y. Mankani,0.024691358024691357,0.027777777777777776,1,1,0.7573660915906422,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,G. Banks,0.037037037037037035,0.027777777777777776,6,6,0.8105523037179948,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,G. Vigna,0.037037037037037035,0.027777777777777776,6,6,0.8105523037179948,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,R. Kemmerer,0.037037037037037035,0.027777777777777776,6,6,0.8105523037179948,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,G. Cluley,0.037037037037037035,0.027777777777777776,1,1,0.0596448775383408,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,Z. Li,0.037037037037037035,0.027777777777777776,5,5,0.8157352604558386,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,X. Wang,0.037037037037037035,0.027777777777777776,5,5,0.8157352604558386,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,J. Choi,0.037037037037037035,0.027777777777777776,5,5,0.8157352604558386,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,S. Mukherjee,0.024691358024691357,0.027777777777777776,10,10,0.3255779732513652,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,O. Bousquet,0.024691358024691357,0.027777777777777776,10,10,0.3255779732513652,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,O. Chapelle,0.024691358024691357,0.027777777777777776,10,10,0.3255779732513652,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,D. Quist,0.024691358024691357,0.027777777777777776,5,5,0.7565808835551486,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,H. Yin,0.037037037037037035,0.027777777777777776,5,5,0.8094732023151631,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,M. Egele,0.037037037037037035,0.027777777777777776,5,5,0.8094732023151631,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,A. Lieuallen,0.024691358024691357,0.027777777777777776,1,1,0.6603937085118211,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,B. Burg,0.024691358024691357,0.027777777777777776,2,2,0.07002077499774184,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,J. Vitek,0.024691358024691357,0.027777777777777776,2,2,0.07002077499774184,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,G. Richards,0.024691358024691357,0.027777777777777776,2,2,0.07002077499774184,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,S. Lebresne,0.024691358024691357,0.027777777777777776,2,2,0.07002077499774184,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,V. Authors,0.024691358024691357,0.027777777777777776,1,1,0.6606553088519015,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,Y. Al-Hammadi,0.037037037037037035,0.027777777777777776,4,4,0.863346522350479,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,U. Aickelin,0.037037037037037035,0.027777777777777776,4,4,0.863346522350479,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,A. Goel,0.024691358024691357,0.027777777777777776,2,2,0.8447728982047676,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,V. Djeric,0.024691358024691357,0.027777777777777776,2,2,0.8447728982047676,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,M. Louw,0.024691358024691357,0.027777777777777776,4,4,0.9062054014994129,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,V. Venkatakrishnan,0.024691358024691357,0.027777777777777776,4,4,0.9062054014994129,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,J. Lim,0.024691358024691357,0.027777777777777776,4,4,0.9062054014994129,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,C. Cortes,0.024691358024691357,0.027777777777777776,17,17,0.31050325365422976,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,J. Kwon,0.024691358024691357,0.027777777777777776,4,4,0.17915274139644116,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,H. Lee,0.024691358024691357,0.027777777777777776,4,4,0.17915274139644116,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,J. Han,0.024691358024691357,0.027777777777777776,4,4,0.17915274139644116,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,V. Ganapathy,0.037037037037037035,0.027777777777777776,3,3,0.07002077499774184,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,M. Dhawan,0.037037037037037035,0.027777777777777776,3,3,0.07002077499774184,false
../asiaccs-proceedings/combined/2012_p10-giuffrida.pdf,S. Ross,0.024691358024691357,0.027777777777777776,9,9,0.5191785749321474,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,C. Kruegel,0.1566265060240964,0.14285714285714285,6,2,0.07854387931525848,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,E. Kirda,0.1325301204819277,0.11904761904761904,6,2,0.07854387931525848,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,N. Jovanovic,0.07228915662650603,0.07142857142857142,6,5,0.8326715178690175,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,G. Vigna,0.07228915662650603,0.07142857142857142,6,3,0.8298975927649953,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,M. Jakobsson,0.04819277108433735,0.047619047619047616,6,4,0.8483052700634157,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,M. Johns,0.04819277108433735,0.047619047619047616,1,1,0.8742401049639187,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,N. Nikiforakis,0.04819277108433735,0.047619047619047616,1,1,0.7378830771569168,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,D. Balzarotti,0.060240963855421686,0.047619047619047616,2,1,0.36043926813976024,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,M. Balduzzi,0.060240963855421686,0.047619047619047616,2,1,0.36043926813976024,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,W. Joosen,0.04819277108433735,0.047619047619047616,1,1,0.7378830771569168,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,M. Egele,0.060240963855421686,0.047619047619047616,3,2,0.07854387931525848,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,P. Jagdale,0.024096385542168676,0.023809523809523808,3,3,0.7696122204700473,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,F. Player,0.024096385542168676,0.023809523809523808,?,?,0.05327456158683715,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,P. Finn,0.024096385542168676,0.023809523809523808,4,4,0.8483052700634157,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,N. Johnson,0.024096385542168676,0.023809523809523808,4,4,0.8483052700634157,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,I. Polakis,0.024096385542168676,0.023809523809523808,1,1,0.9326700196807347,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,D. Antoniades,0.024096385542168676,0.023809523809523808,1,1,0.9326700196807347,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,G. Kontaxis,0.024096385542168676,0.023809523809523808,1,1,0.9326700196807347,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,E. Markatos,0.024096385542168676,0.023809523809523808,1,1,0.9326700196807347,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,A. Aiken,0.024096385542168676,0.023809523809523808,6,6,0.832994509148253,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,Y. Xie,0.024096385542168676,0.023809523809523808,6,6,0.832994509148253,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,V. Venkatakrishnan,0.024096385542168676,0.023809523809523808,2,2,0.8276746527843748,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,N. Skrupsky,0.024096385542168676,0.023809523809523808,2,2,0.8276746527843748,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,R. Bobrowicz,0.024096385542168676,0.023809523809523808,2,2,0.8276746527843748,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,T. Hinrichs,0.024096385542168676,0.023809523809523808,2,2,0.8276746527843748,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,P. Bisht,0.024096385542168676,0.023809523809523808,2,2,0.8276746527843748,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,M. Gundy,0.024096385542168676,0.023809523809523808,3,3,0.8742401049639187,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,H. Chen,0.024096385542168676,0.023809523809523808,3,3,0.8742401049639187,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,M. Cova,0.024096385542168676,0.023809523809523808,3,3,0.8298975927649953,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,S. Ford,0.024096385542168676,0.023809523809523808,3,3,0.8298975927649953,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,M. Silverlight,0.024096385542168676,0.023809523809523808,?,?,0.053882545171280376,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,W. Tighzert,0.024096385542168676,0.023809523809523808,1,1,0.9326700196807347,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,S. Lekies,0.024096385542168676,0.023809523809523808,1,1,0.9326700196807347,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,S. Acker,0.024096385542168676,0.023809523809523808,1,1,0.7378830771569168,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,C. Shiflett,0.024096385542168676,0.023809523809523808,?,?,0.32990709250850225,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,D. Blazakis,0.024096385542168676,0.023809523809523808,2,2,0.754013641631676,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,G. Wassermann,0.024096385542168676,0.023809523809523808,5,5,0.8335074952976269,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,Z. Su,0.024096385542168676,0.023809523809523808,5,5,0.8335074952976269,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,F. Sun,0.024096385542168676,0.023809523809523808,1,1,0.8368324055250508,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,L. Xu,0.024096385542168676,0.023809523809523808,1,1,0.8368324055250508,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,M. Bailey,0.024096385542168676,0.023809523809523808,2,2,0.7769840214314213,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,J. Ratkiewicz,0.024096385542168676,0.023809523809523808,6,6,0.8483052700634157,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,W. Consortium,0.012048192771084338,0.023809523809523808,?,?,0.8977067619174283,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,H. Company,0.024096385542168676,0.023809523809523808,?,?,0.7812209070355101,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,A. Barth,0.024096385542168676,0.023809523809523808,2,2,0.8826372184561557,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,I. Kogan,0.024096385542168676,0.023809523809523808,?,?,0.4769441225086923,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,C. Stoll,0.024096385542168676,0.023809523809523808,17,17,0.03611802481333004,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,G. Swaka,0.024096385542168676,0.023809523809523808,1,1,0.9266619801265366,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,D. Jang,0.024096385542168676,0.023809523809523808,1,1,0.9266619801265366,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,A. Venkataraman,0.024096385542168676,0.023809523809523808,1,1,0.9266619801265366,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,H. Shacham,0.024096385542168676,0.023809523809523808,1,1,0.9266619801265366,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,W. Meert,0.024096385542168676,0.023809523809523808,1,1,0.8742401049639187,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,Y. Younan,0.024096385542168676,0.023809523809523808,1,1,0.8742401049639187,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,S. Paola,0.024096385542168676,0.023809523809523808,?,?,0.7867307582695268,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,D. Ross,0.024096385542168676,0.023809523809523808,4,4,0.8826372184561557,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,P. Wurzinger,0.024096385542168676,0.023809523809523808,3,3,0.07854387931525848,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,P. Vogt,0.024096385542168676,0.023809523809523808,5,5,0.8742401049639187,false
../asiaccs-proceedings/combined/2012_p12-van_acker.pdf,F. Nentwich,0.024096385542168676,0.023809523809523808,5,5,0.8742401049639187,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,S. Agrawal,0.3375,0.13636363636363635,2,1,0.11703257790368272,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,A. Sahai,0.0875,0.13636363636363635,6,4,0.05811299968523764,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,B. Waters,0.0875,0.13636363636363635,6,1,0.05811299968523764,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,D. Xing,0.037500000000000006,0.13636363636363635,3,1,0.9546152030217187,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,X. Boyen,0.25,0.09090909090909091,2,1,0.11703257790368272,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,O. Pandey,0.05,0.09090909090909091,6,4,0.05811299968523764,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,V. Goyal,0.05,0.09090909090909091,6,4,0.05811299968523764,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,V. Vaikuntanathan,0.1875,0.09090909090909091,4,1,0.12674959389394513,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,M. Ajtai,0.05,0.09090909090909091,13,11,0.3554257160843563,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,T. Katsuyuki,0.025,0.045454545454545456,2,2,0.11143995193484502,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,O. Regev,0.05,0.045454545454545456,7,7,0.3833412023921939,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,A. Brent,0.0375,0.045454545454545456,7,7,0.010918319169027385,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,K. Ohta,0.0375,0.045454545454545456,4,4,0.09625826251180358,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,T. Nishide,0.0375,0.045454545454545456,4,4,0.09625826251180358,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,K. Yoneyama,0.0375,0.045454545454545456,4,4,0.09625826251180358,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,D. Boneh,0.1625,0.045454545454545456,2,2,0.11703257790368272,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,A. Miyaji,0.025,0.045454545454545456,3,3,0.11143995193484502,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,M. Soshi,0.025,0.045454545454545456,3,3,0.11143995193484502,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,K. Emura,0.025,0.045454545454545456,3,3,0.11143995193484502,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,A. Nomura,0.025,0.045454545454545456,3,3,0.11143995193484502,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,K. Omote,0.025,0.045454545454545456,3,3,0.11143995193484502,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,J. Katz,0.0375,0.045454545454545456,4,4,0.11972773056342462,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,Z. Cao,0.0125,0.045454545454545456,3,3,0.961166194523135,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,H. Lin,0.0125,0.045454545454545456,3,3,0.961166194523135,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,X. Liang,0.0125,0.045454545454545456,3,3,0.961166194523135,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,C. Peikert,0.1,0.045454545454545456,4,4,0.4424771797293044,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,C. Gentry,0.1,0.045454545454545456,4,4,0.4424771797293044,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,D. Oded,0.05,0.045454545454545456,5,5,0.37710497324519987,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,D. Freeman,0.0875,0.045454545454545456,1,1,0.11742603084671073,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,V. Vaikun,0.0875,0.045454545454545456,1,1,0.11742603084671073,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,X. Chen,0.0125,0.045454545454545456,1,1,0.9546152030217187,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,S. Chow,0.0125,0.045454545454545456,1,1,0.9546152030217187,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,J. Li,0.0125,0.045454545454545456,1,1,0.9546152030217187,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,Q. Huang,0.0125,0.045454545454545456,1,1,0.9546152030217187,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,F. Laguillaumie,0.025,0.045454545454545456,2,2,0.34035025256458756,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,J. Herranz,0.025,0.045454545454545456,2,2,0.34035025256458756,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,C. Rfols,0.025,0.045454545454545456,2,2,0.34035025256458756,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,R. Kumar,0.025,0.045454545454545456,11,11,0.3554257160843563,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,D. Sivakumar,0.025,0.045454545454545456,11,11,0.3554257160843563,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,L. Calvin,0.0375,0.045454545454545456,5,5,0.1185829680233205,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,H. Wee,0.0875,0.045454545454545456,1,1,0.12674959389394513,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,P. Voulgaris,0.0875,0.045454545454545456,1,1,0.12674959389394513,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,A. Jain,0.025,0.045454545454545456,4,4,0.1185829680233205,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,C. Peik,0.05,0.045454545454545456,2,2,0.22753065266249806,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,D. Hofheinz,0.05,0.045454545454545456,2,2,0.22753065266249806,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,D. Cash,0.05,0.045454545454545456,2,2,0.22753065266249806,false
../asiaccs-proceedings/combined/2012_p16-zhang.pdf,E. Kiltz,0.05,0.045454545454545456,2,2,0.22753065266249806,false
../asiaccs-proceedings/combined/2012_p18-lai.pdf,B. Waters,0.5238095238095238,0.44827586206896564,7,1,0.023208697382464137,false
../asiaccs-proceedings/combined/2012_p18-lai.pdf,A. Sahai,0.3428571428571428,0.20689655172413796,7,2,0.023208697382464137,false
